mood,stress,sleep,work_hours,had_meeting_today,meeting_count_last_7d,screen_time_last_7d,mean_mood_last_7d,mean_stress_last_7d,mean_sleep_last_7d,mean_work_hours_last_7d,burnout_level
3,3,6,7,0,11,2801,4.448304570306388,2.693928036997331,4.281255936388011,6.80439340201473,0
3,2,5,11,0,7,3146,1.4216211438246678,2.809467036826281,8.60056335268332,11.140029264067461,1
5,1,8,5,1,0,2482,3.2152937625349023,3.934571361457794,10.292667766652052,0.6574445750825859,0
3,5,10,11,0,4,2546,3.0519173992836297,4.360075327682794,4.138304358106906,5.058650978616411,1
3,2,11,8,0,14,2620,2.125571928688652,3.179929112400072,8.397476909252626,8.490425252945325,0
3,2,10,2,0,5,3452,4.288912450308042,1.347131816259962,10.862113166288236,5.552253980253925,0
2,1,4,9,0,5,1684,4.011394623528825,1.947397882386185,7.7928166067381355,9.677951353262943,0
5,2,10,3,1,12,3950,3.931436749327324,1.6597361074109243,4.032849623179588,2.15574379036958,0
1,5,6,5,1,4,3550,4.504769913078224,1.498460252756499,4.08810686668486,11.515130460332886,0
4,2,4,7,0,2,2471,3.8911384024860847,2.4635971944712303,7.333088299310004,4.621951533270487,0
1,5,6,4,0,14,3941,1.9273651668589058,1.9175740086175281,5.2400693393340365,4.098835595331302,0
5,1,8,2,1,4,2599,3.8222508465987644,1.8732124472460492,9.315605256746077,10.495269534037991,0
4,3,4,5,1,11,3305,2.2308112535593754,1.2187726983050706,9.67039411924923,6.766404382701198,0
5,2,7,3,0,7,3891,1.9686986013898822,1.0706801791817355,5.423038363685029,6.197332102833858,0
3,3,9,8,1,13,3168,1.2920143715985093,1.4110729705991272,11.10826630819588,8.723735034341171,0
4,5,9,2,1,1,1809,3.976114321390707,1.6887899176945322,7.535262759831407,6.9580108593730845,0
3,2,6,3,0,5,1977,3.844003847799245,2.7239349153928125,5.14276726073539,1.950187737085384,0
1,4,10,6,1,8,3101,1.937997910696375,3.0420810451953786,10.114012784555165,8.090371474379156,0
1,3,11,6,1,7,2354,3.997516066896624,1.5623676726934623,10.319796000134183,1.6016265513855417,0
4,2,11,11,0,13,1783,4.671363532374212,2.699133366096745,9.11436378132366,9.670292464008744,0
4,3,7,11,0,10,1240,1.432115829966317,2.366995369303709,10.827724425620424,11.876839172547252,1
5,2,4,3,1,7,2778,1.9305465535470998,1.7336945739918241,9.89898377624537,4.5286514996973155,0
5,1,7,5,0,7,2553,4.0010431763492615,1.0273629925934542,11.057645897815924,5.337070778424151,0
3,3,7,11,1,14,1482,2.098026694028313,2.868071466086967,7.471104387883836,0.5572038657937477,1
4,4,10,2,0,12,2012,3.498655897134867,3.7426069970607974,9.98077702479554,0.16479825699093942,0
1,4,11,5,1,6,1186,1.324656897854858,1.905109336575228,11.998012507432355,11.057032018515931,0
5,5,4,11,0,7,2881,2.808809916414155,1.5272273195867174,9.799449580156953,1.5434887252703047,1
5,2,8,1,1,12,3703,3.9563656879718123,4.548170977787848,4.913470241897057,5.349344970713644,0
1,3,10,7,1,5,3309,3.74605577217301,2.100099089951191,8.146549779433464,9.784255486266737,0
5,5,7,1,1,1,1952,4.260288402703227,1.8944504791706591,8.698782329944223,10.671825119139834,0
3,3,7,10,0,1,2387,4.509808506412675,4.428387758439664,5.393685400571128,6.232772223401612,1
4,2,8,6,0,7,1490,4.092734005035033,4.268428396667045,11.7031330734243,6.780390299711398,0
1,4,7,8,1,10,1430,3.686350971755704,2.7933858820985344,5.40463822107693,8.03620766955927,0
4,1,7,0,1,0,1238,1.1268899672641246,2.956955445711098,5.420463357705782,11.536589641724582,0
5,4,7,7,0,5,3351,3.139866693637776,1.870994819336088,11.32133710379644,7.2320395313340615,0
5,5,9,6,0,12,3345,1.1507908996594112,1.31320668191823,7.7216434649733685,6.713703113476155,0
1,1,10,5,0,5,1075,4.232271268464091,3.2937273014226442,4.50550623419613,0.17440962319188813,0
3,5,5,5,0,10,2356,2.2828980978398303,1.3933796863608525,8.785499999508229,0.9713964242682729,1
2,2,10,5,0,3,2923,3.2497174964716837,2.7970981878265992,8.814610789064382,6.926059519487955,0
1,1,8,8,0,11,2781,2.1177812292756104,4.7619887940520425,4.516006069492494,11.23488465368644,0
2,5,7,1,1,10,3689,4.130000577521175,4.8113375566823375,11.780179965069296,10.40029618079274,0
2,2,10,0,0,12,1826,4.546010106567611,1.9573291461894344,8.352239722356604,11.790947075906455,0
3,4,9,11,1,14,3330,2.594569976852256,3.4964536801826176,8.478365777438114,6.334008450735288,1
2,2,11,5,0,10,1590,4.4516895740439555,2.8963050564314305,8.160923316019156,9.455171261253202,0
2,3,8,9,0,12,3119,2.0683000298253296,4.502740510344424,8.885854237156959,10.084803977872085,0
3,2,6,10,1,9,3750,3.1386436923020953,2.085723457104213,6.11439802219004,7.776379887970341,0
2,2,10,7,1,2,2902,4.435045719354816,1.0148096273296674,6.297930783798726,4.064998850574087,0
2,3,6,2,0,12,2910,2.3035253704631615,1.6502448237256604,8.090712718369062,5.639741215893533,0
2,5,7,11,1,10,1574,4.816169060312343,2.398091204677592,10.453486838108637,10.295004866922813,1
1,5,9,9,1,2,1891,1.4875180071255345,2.2628845190819544,4.398916611953431,3.5825751117859674,0
1,2,9,0,1,14,3059,1.073100278894025,4.165451676491544,8.827233697761969,11.084917575199782,0
1,3,10,8,1,14,1140,4.616541410312763,3.7222426645553512,10.45422514005051,2.757676097071981,0
3,3,8,0,0,12,2789,1.274594664591489,2.198225278459589,5.255338176297817,8.994196981881368,0
5,4,8,2,1,12,1016,4.967556783789966,2.8309752686648535,4.12018033584453,7.566710812148861,0
2,5,9,7,0,0,2086,4.805587447916425,1.382236415833341,6.501706361131665,8.995193293449148,0
2,1,8,2,0,2,1252,1.5480836401452827,4.5925857792804035,8.705149653836784,5.248170869191138,0
3,5,9,3,0,3,1464,3.1503385027702633,4.741699297794137,5.106265387237982,11.191692750647816,0
2,5,10,7,0,10,1375,1.7396811898685773,4.919214141523753,7.408978967779884,7.589666428937729,0
1,4,5,0,1,10,2827,2.7126206921204794,4.474211323143351,8.418571978994223,3.4595496546510756,0
5,1,9,5,1,4,1519,1.2457005170393307,1.6958435507849021,8.791064758058537,7.661460847825724,0
4,4,6,0,0,2,2860,1.895698351186358,1.1847859328065153,6.195293768003001,3.441788966484374,0
2,1,8,0,0,5,1089,2.453091185595598,3.318386909650696,7.200237087890331,3.5235887011184905,0
1,2,9,7,0,10,1719,2.7545900009842192,4.650420107532442,10.226713832540469,4.795182139450414,0
4,1,9,10,0,13,3851,4.909985032835573,1.7094054466389714,11.529717552965483,10.229165010829428,0
5,4,10,3,1,14,3843,4.231462582735925,1.0281716584965674,10.895042648946058,6.003574492727903,0
4,5,8,11,0,11,1629,3.9496397772477847,4.221984184128978,8.514268013867454,8.146810106762489,1
1,1,5,0,1,4,2884,3.148165258967897,1.307182737146936,7.282342423551572,4.703612883293556,0
4,1,10,9,0,2,1075,4.359991042417374,2.6548241276401217,6.663652914971346,3.1632652776825774,0
3,3,5,6,0,5,1925,2.3572913426228443,3.71554934875514,4.9996525286721445,11.455681928594776,0
4,5,11,4,0,5,3447,3.8355964510932643,1.9471903418247205,4.852409977728904,7.242974965476751,0
2,2,10,4,0,14,2805,4.975135901512688,1.3358502537869068,9.50686099930926,11.20741606299262,0
2,4,8,0,1,13,1969,2.258515635740795,4.080084913823315,6.078355329369283,2.4409560263797805,0
3,2,4,9,1,7,2094,3.6960701395358693,3.5207003395481657,6.037293491459574,1.762729966955193,1
1,5,8,10,1,1,3028,4.377259456609529,4.953961937947219,11.985560435822286,10.269874885486843,1
2,1,8,5,0,0,2404,4.663230333402689,2.377232133279837,5.503407662990363,8.171006551407018,0
5,1,5,8,0,3,3844,3.8717307637604073,1.2470495451607988,5.184478075910637,2.238941991043696,0
2,5,5,8,1,6,1194,2.134431693668545,3.937400141341183,4.789481822079365,3.232316407962453,1
2,1,8,7,1,14,1227,2.305128606275786,3.0869336754129826,8.63844276133437,9.607967298303734,0
1,1,8,4,0,10,2459,1.0830321284958568,1.8528157255565403,9.022910608016812,5.446423439951233,0
4,1,8,0,0,9,1460,4.043543910686038,4.126915956019038,6.9218234100550555,8.046486078073091,0
2,4,5,8,1,2,1617,1.1709584242478055,1.815021943399775,8.283306684091741,3.8202242656321306,1
3,4,8,0,0,2,1063,4.458609418410983,2.0426466193317463,10.3071962475593,4.574759433298521,0
4,3,8,7,0,4,3212,1.4746424578981552,1.3701142174668766,10.544833346573988,11.88855070347726,0
5,2,11,4,1,4,3074,1.687506048543697,2.5977291161234177,11.663296605725186,2.9714050460966224,0
1,5,7,2,0,12,1284,2.9061058833289493,2.6757168957496757,10.594143887382996,6.077476524438168,0
5,5,4,10,1,9,2683,3.9515216606749695,3.0582471613931936,8.518731493739413,10.132828118286387,1
4,5,6,6,0,2,3328,1.5560088207963108,3.83585706849511,5.437255726694768,2.8706785639902956,1
4,3,4,6,1,8,1837,2.760284300265994,4.624403714721703,4.798108461622739,4.982565080211968,1
4,4,7,8,0,3,1830,2.931405097640419,1.5509363955512345,4.436095119286874,7.38109544843986,0
5,3,6,6,1,12,2187,1.8491425666743653,1.2173923933946282,9.33220665428307,5.77425781770123,0
4,5,10,10,1,12,3965,1.462233506722527,1.0741249343773331,10.460290043183946,5.514027198843809,0
5,2,8,2,1,14,1223,4.345683691942558,1.574485512275265,8.069471605472632,4.350116775865484,0
4,1,7,10,1,2,1783,3.009862599051062,3.6317979431265037,4.4377133986691195,7.0397559332991015,0
3,4,11,0,0,10,1949,1.057524943936612,3.9099083119859865,8.283764596730705,7.492472375083324,0
4,4,10,7,0,1,1044,4.211925205236415,4.146022854112489,11.485994092196403,7.839474490816351,0
5,3,8,11,1,9,2810,4.923175221658339,1.9748328476173707,8.780905527459684,0.8444172948723518,0
2,4,5,2,0,12,1470,3.423704781656989,2.2235792530460796,10.47541990770252,7.572410108544586,0
4,5,9,11,0,10,3081,3.014833548336283,2.932538582261998,10.401221187134006,11.438846145374793,1
2,5,7,7,0,8,3700,4.513663452179847,1.252732387440906,11.457032798245223,6.491834826337004,1
3,3,5,7,0,3,1829,4.810067158738395,3.4445660928449846,10.161830125198986,8.583204990110932,1
1,5,7,4,0,2,2909,4.018147663609842,4.934940134703031,9.981604112104716,6.680787693110613,0
3,2,11,11,1,6,3268,2.7818117189371514,2.4432252455120103,5.872821319765125,10.256887423103745,0
4,3,7,0,1,7,2891,3.368885597325762,4.011389900365536,4.479401242568652,11.154997135170827,0
2,2,5,9,1,10,3581,3.803741460071997,3.000135662278432,8.14079572043046,2.2106387915563115,1
2,1,11,6,1,13,1691,1.7770942840072057,1.511247377441531,4.9954736635740415,5.242320438685519,0
5,2,6,11,0,1,2390,2.788804128865752,3.3289497952103453,11.697567010223931,4.708585211192656,1
2,1,4,9,0,6,1931,4.31928505886914,2.19949707377626,6.319398101064229,4.862581479591344,0
5,1,8,4,1,11,1840,3.618901393993772,1.137612833813833,10.823553627074345,1.5062901747345108,0
1,2,7,7,0,4,2938,2.6448162688474164,3.539718920470975,7.100997001619675,9.76338871176863,0
4,3,8,8,0,14,2573,3.6534501360587255,4.4357293972989105,6.5855539988590195,0.429194916179223,0
5,5,9,10,1,10,3629,1.4728896482898395,2.3790790675994966,11.48126857901297,6.338719292725883,1
1,5,5,6,0,4,3286,2.6059904422595053,2.561182188851082,6.906580576689792,7.942540656536295,1
2,1,8,6,1,2,3488,4.1725141518522255,4.564086731868846,7.122303269305092,2.4896332567065262,0
2,1,5,0,1,4,1147,1.882035148546592,4.254435253469424,4.848734236903273,10.870202305185547,0
1,3,8,3,0,11,2032,1.7438460302296708,3.8598112942071086,9.363573322260073,10.062590484297516,0
2,4,4,1,0,1,2311,4.803274639665726,1.9951882550125917,6.310715315820108,5.653004753807103,0
1,2,4,1,1,3,1387,1.8395905183449228,4.6408666198665784,8.684833342716058,4.933787188081665,0
5,1,11,1,1,5,2873,2.0436743186006723,1.617663030156852,8.730813632425676,2.8388151025332005,0
5,5,4,3,0,0,1915,4.878463755617352,3.5070820776688874,9.753597564766135,8.759918695739564,1
1,3,11,0,1,9,2878,3.9388342810601027,1.1152047221860748,9.96193188937953,1.5809255955835697,0
5,2,4,3,1,3,3685,3.798386132094113,3.5748792252997834,8.115619475212316,8.162853046125397,0
5,3,4,1,1,5,1277,4.411705535418325,2.1085774074934394,6.647935580827224,10.109483833420963,0
5,2,4,4,0,8,2977,1.463292328947177,2.79870790873488,10.699607158677871,2.7416589110042846,0
3,2,5,2,1,13,2859,3.8238249463200287,2.3810582082282123,6.478925195267878,10.397128834785075,0
4,1,7,11,0,10,2825,3.0147544373129556,1.6910270249848396,8.060072755754652,0.39987839327410146,0
2,3,11,7,1,10,3636,4.316602561136559,3.4879231603754963,7.210020665629824,10.953448624638305,0
3,3,8,3,0,12,2833,3.0325668746607772,4.52790222056243,10.840627087757504,1.4203467342155762,0
5,5,4,0,1,1,3696,3.4809654170756485,4.836336969129613,7.45534824916663,7.749110135256391,0
1,5,5,0,0,10,1617,2.910968505598144,1.7693854526156603,7.088793510699874,3.0009896269673018,0
5,1,5,11,0,6,2630,2.9126356942233764,3.8694910962518936,9.5185895431811,10.038628694035365,1
4,1,5,9,0,5,3182,4.071879912247326,3.657357466422729,8.819528878891543,6.147604330985597,0
5,4,11,2,1,1,1579,3.514265602589133,2.37351115829829,4.857974667966769,1.6228942949580163,0
1,5,7,8,1,7,2170,3.5330528064376416,1.0763967974149034,8.065350450751705,6.851898855911742,1
4,2,11,6,1,6,1489,2.801129935326103,3.7591649892514645,9.883827106665981,4.894591322363798,0
5,3,8,1,0,10,3525,3.1244379853501103,4.781979442238001,11.936598116730849,7.937373799357214,0
4,1,7,8,1,4,2182,3.982870664819149,3.5284804876626055,9.033174671762552,10.582839417161514,0
2,3,6,9,0,11,1383,4.303763676447673,2.7411708967505364,6.962344531530542,4.912669574201022,1
2,3,10,1,1,4,1162,3.7862456085761846,3.1006155764465135,5.809212798416947,3.478568154406316,0
5,4,5,2,0,6,3488,4.6962919553827325,1.7985152306396701,10.982641873226562,0.17418113433130555,0
4,5,11,10,0,8,2876,4.281296352588804,4.00217665501495,10.516521696908022,6.898068454318499,0
1,1,6,9,0,10,2212,3.247455159238074,3.985679320039396,5.871382566235079,4.827297209177202,0
5,3,9,1,1,14,3462,3.6856242905749474,1.5820692015496998,5.605056721172588,4.495790628177945,0
2,1,11,2,1,8,2362,4.7052331076847835,4.511913529998637,9.721094214489405,2.1952238554105503,0
2,2,4,5,1,8,2630,3.4766721769722335,2.076758957893221,6.519616495350076,5.160664142295292,0
5,4,10,8,0,5,2204,4.299227791919323,4.9290242437464595,6.451190386895663,11.81330344300042,0
4,2,4,8,0,9,1287,3.7552420143599483,2.531612056148983,5.218321976541242,3.573049844066932,1
2,1,7,6,1,5,2857,3.207745444241866,1.7115362349379986,6.111804157678639,7.1964529608972025,0
4,1,10,11,1,2,1186,1.9673527816614125,2.406880445382609,7.420060460741197,9.317842575788001,0
2,5,11,2,1,0,2907,2.7039900778737125,2.7607213147887726,9.862706698179323,8.98989387811838,0
2,3,8,3,0,6,2161,4.870971299334863,1.2772310921531793,6.690464755309998,3.945291449911089,0
3,3,6,5,0,3,1129,3.6310615330904,3.312873524893158,6.6288347158387415,7.330321002202204,0
2,2,8,10,0,0,3241,3.2575815213559585,3.3905297594756014,6.279306020419487,10.455176223241887,0
1,4,11,4,0,14,3363,4.731826502112909,3.955721821397889,7.826269340088344,0.18536913279693534,0
5,3,7,1,0,7,2887,3.346047124149795,1.1166795691629732,5.4450935835305225,5.228812282119692,0
5,5,4,5,1,11,1143,3.104330073669612,3.1649528577353205,7.885045872257004,2.6912810189028633,1
4,2,10,2,0,5,1015,4.037243420600821,1.2116297330826575,9.633404449557519,4.663587484786067,0
2,2,8,7,0,5,3470,3.850662475946178,3.8045768798666137,4.238324032260977,4.9918752957029,0
1,5,11,1,0,1,1244,1.772640033633731,1.222911942803938,4.078235042446095,8.960051577439643,0
4,4,8,0,0,14,1926,2.8852330982964847,4.646911393366531,4.600983281236074,1.1258624687453178,0
3,5,11,8,0,0,3176,2.890061771278341,3.808330267537986,8.285280493824896,6.151006837590126,0
4,4,4,11,1,12,1906,2.512898060973379,3.0295590603406284,10.835640665483227,6.770337501584944,1
4,5,10,2,0,13,1886,3.0691739286090125,2.7660156931246997,4.0390757281620155,5.929891242621652,0
2,5,6,10,0,13,1340,2.652429590908577,1.5226905216530495,11.493290436677448,8.78247903675264,1
3,1,4,0,0,1,3051,1.7973819578847325,2.1639975582586524,4.850228092564286,4.605495070882169,0
4,2,8,6,1,3,2433,2.6494659490987242,4.475836420083585,10.735868224465811,11.339604763680914,0
1,5,6,9,1,1,1305,1.2891077902927064,4.617811246249976,7.862838119863574,5.781641310467297,1
1,5,11,4,1,0,1907,3.3031434510976463,1.0029908334821243,9.274859098230753,6.854566915377571,0
5,3,6,4,0,6,3654,4.414618195764447,3.376545565910205,8.08546387557746,9.906369880160993,0
3,2,11,0,1,10,2371,3.901148337418221,3.8772024361004545,7.816385801434837,3.3028332711734696,0
3,3,4,8,0,10,1320,2.441576160216445,3.474987929830425,10.679195426915133,0.9024243451536296,1
5,2,8,6,0,14,1558,1.3482848223092327,1.326719059465416,10.04709103654253,8.49340774034979,0
4,3,7,7,1,11,2204,1.808597596901083,1.8708995951956089,7.8672178921840334,5.796142266580544,0
3,5,8,8,0,7,3665,3.1819613619793428,2.001361069525544,4.893087435168493,10.758051011507938,1
1,5,11,5,0,5,3758,1.8282283335321314,4.326898525220359,4.923223674515265,11.792160584669208,0
1,1,5,11,0,3,2409,3.17589244513987,2.852797745235682,10.412315685752603,4.78931220689675,0
2,3,10,4,1,13,2641,1.9263960990555957,2.9473128477649473,8.235124970780268,4.98526819511593,0
3,4,9,5,0,5,2131,4.395695477904291,4.739572186218034,7.852713121754901,4.895551226468717,0
4,1,7,10,0,2,3578,2.589085891361839,3.548343555418862,9.44453473088572,3.8946493167711136,0
5,3,6,1,1,11,3457,1.9822025037779643,4.594670806210655,10.870732667314083,9.38024517319677,0
5,3,7,3,0,7,1817,4.249304720988246,2.826035421366132,9.030985155306443,9.107949149888732,0
4,1,10,2,0,9,2194,2.371355859221803,1.597745034073177,10.102783218771833,5.743738446606298,0
2,5,6,6,1,13,3540,1.4459507513551277,4.719742376296343,10.122164192935657,0.535934596546785,1
5,3,10,8,0,12,1011,3.2816379656145664,2.834820462670153,6.8500915903436725,3.714711618156881,0
3,5,6,4,0,12,1194,3.326256817751955,1.7265256875152875,6.192665565127966,3.5076365586580502,0
2,1,7,5,0,1,3537,3.8587827009429367,2.209582961215689,10.40931253740127,9.7330469544031,0
3,5,6,9,0,4,3842,1.9608777328335423,1.203210358755769,7.017430334273948,1.0509068809940967,1
1,2,6,11,0,0,3928,2.7750853563689803,2.8732023658255406,11.226688052181641,9.66810454851245,1
2,4,5,11,1,5,3229,2.129471676170625,4.412512687640946,4.557525573840957,8.030203826389716,1
5,3,8,1,1,1,1655,1.3238149444627525,4.7343218240267575,4.465740096602717,8.78929750956539,0
2,4,8,2,1,3,2921,4.5064553080635665,4.730408830014575,11.416033280811266,5.186558251020282,0
2,5,9,2,1,5,3741,3.9154792179533646,1.500920102514987,9.187639313451479,8.156709552021098,0
2,3,9,11,0,9,3077,2.205852237835203,2.528215530044228,7.0367948515866585,7.30834733648299,0
2,5,11,11,0,10,2619,3.3974919714879452,1.1129150386028255,10.040483318529462,9.227762342743553,0
3,2,11,8,0,7,2119,1.8050551525378897,4.420661379885891,9.37861447994913,5.361238013619026,0
1,1,11,6,0,11,1777,4.560946487183084,2.435023048085095,8.24960837455677,5.673907498755629,0
4,3,5,7,0,7,1443,1.4596253734476412,3.524468111568939,4.790986741301211,7.722914672877842,1
2,2,9,10,1,10,1297,1.0153485820312036,3.8595937523091544,10.497436698342012,1.2969299239966596,0
5,2,10,9,1,5,1807,3.0080327909567286,2.7193786789726215,10.928185525444999,5.234933380371808,0
2,3,11,10,0,3,2760,3.332511293811477,2.225769346200972,5.377349508421193,11.663410143117666,0
5,5,11,8,0,7,1844,3.3158612811832175,4.848851640463779,10.804093215816533,0.4506278407205473,0
3,2,7,5,0,12,2015,1.2180477097513052,4.857952900095417,11.022778488132513,3.7920566743967257,0
5,4,4,3,1,7,2384,2.25617522767373,2.1577454721200877,8.395428898308129,3.769317829072449,0
4,2,10,11,0,9,2397,2.9967957873653273,2.9185003869778323,9.249432289781495,7.601569430829271,0
1,5,11,0,0,13,1553,1.8663167425089635,4.891376634640089,7.057898560115931,1.2696043130896788,0
5,5,11,7,0,0,3350,4.4905035419435855,1.019473630622013,6.254333180074128,7.542528370546334,0
5,4,11,6,1,3,1420,1.3484371578457361,2.650712993516597,9.77586517561316,1.140482887819433,0
1,2,4,1,0,3,2269,2.9495377666881715,1.4018301987238737,10.895001192126465,1.1394437690199721,0
4,5,4,7,1,6,2260,3.765664230052608,3.0366318622504105,9.23262042364598,8.738200286261787,1
2,3,5,11,1,13,1184,2.0470044005379298,1.0986798181619486,8.092724885172395,3.889622085993556,1
5,1,10,4,1,13,1467,3.4969629479900726,2.6275937255625115,5.2713981347533725,11.729075372564974,0
1,1,5,6,1,10,3801,4.317540600569498,1.8827962991413405,4.427669700838545,0.44823523722665914,0
3,1,6,3,1,6,3410,1.7613479003801902,3.133233449834963,7.5655343219739715,5.3412799646159295,0
1,2,4,4,1,12,2306,4.668882367299451,4.983974596402799,4.39479650957937,1.3576312520882836,0
3,4,7,7,0,10,2576,3.214234130649432,4.202144420506991,8.554677055257802,4.216547601097304,0
4,5,9,0,0,14,1335,2.1969280172042422,4.3825683664976856,7.06183353054217,11.978669407308606,0
2,3,7,0,0,7,3209,2.723433101529083,3.5410599494363235,10.057512957455756,10.666110140862381,0
1,3,9,3,1,10,2497,2.248767535145552,1.1662393930890342,6.445187974689468,0.5798929062647629,0
5,2,4,2,0,4,3059,3.9004446397332644,1.8271907041765765,8.743861607739458,6.759070125908201,0
4,1,4,9,1,6,2447,4.185202653660529,4.70025822578822,8.301468174040803,7.773867657893229,1
1,2,4,11,1,7,1587,4.331749569274644,2.464452471715005,4.037699404177929,2.514415487401508,1
5,4,5,1,1,14,2881,4.943072998342965,1.4145469059231823,4.579115186114483,1.741266880757403,0
1,4,10,11,0,8,1200,4.165137169986734,3.809621463464808,6.322945699888164,10.85257361598628,0
3,5,9,2,1,2,1521,3.4055362827542535,2.1978308957370185,11.05788064816612,11.62579729780052,0
1,5,10,10,1,2,2887,2.356881193567135,2.0754276516166867,5.1761196391982285,11.902714287835702,0
1,4,5,10,0,3,3552,3.1783817948429975,4.991909822233041,9.687154643684334,9.477141284815614,1
1,4,5,10,0,4,2711,1.1642726911616217,4.432555700106617,11.786932529218298,7.962024832863086,1
4,4,8,0,1,9,1787,3.9793003021196522,2.631751273471364,10.324540421529242,4.148763026315975,0
1,2,7,0,1,0,1059,2.783822180368407,4.921044831265997,5.943562893496352,2.0567797478970293,0
5,4,7,5,0,14,1577,1.0800929189287505,3.6004528936768545,11.266922083304653,0.9477671923947804,0
3,3,6,4,0,14,1320,1.2500277660416432,3.968089807519041,4.744857252067121,8.319569622617903,0
3,1,11,7,0,6,2458,2.5498658552870266,1.1260521723288464,7.745135534965886,9.4166809821523,0
1,4,5,1,1,8,3037,3.3336860760737403,1.4864210373922284,11.10033526181131,9.91744382945976,0
4,1,9,3,0,7,1922,2.8568157958085068,3.5323405059849535,9.130125674054959,10.965180039645583,0
4,2,8,7,0,14,2409,3.4768172691686194,4.596095930597936,7.309156517821591,10.559154763660484,0
5,1,8,11,0,14,2694,2.921177035165423,3.4949749043503826,6.34250293389735,11.996895267097111,0
1,2,11,5,1,4,1568,3.646815381925387,1.5360995772759671,7.0007952425468,2.9287681316070153,0
3,3,10,0,0,13,2101,1.8765042586832035,1.4630401849852985,8.07153424807429,9.159691382546526,0
4,2,11,3,0,13,1526,1.4513727487344856,4.376743583296326,6.552351438982459,7.037514148497571,0
1,2,11,0,0,3,3571,3.38573581850264,1.5572093548316572,11.751742896658397,3.1349415894429886,0
4,5,11,1,0,11,3660,2.93875806774523,3.0809278420161017,11.46462122452916,11.782863867443314,0
4,4,7,4,0,6,3172,1.1074706161797412,1.148453279849209,10.965371745714567,10.774777257291026,0
3,4,5,7,1,4,1870,2.5219275419721434,1.3226790695647095,7.374638684181227,1.5421880213293973,1
2,3,6,7,1,6,1279,1.424502341963982,3.6893930705714593,9.530414154681832,0.31390010788103817,0
5,3,5,10,1,11,3964,3.125427327010781,3.7567256417100667,11.222634456287718,8.259969147992123,1
5,4,10,2,0,0,3669,2.583110718641723,2.3658776264337695,10.803435901431424,7.2495675462784215,0
3,5,4,10,1,0,3893,3.4526076444120717,1.862439060972179,7.314616112161661,11.229787489333752,1
4,4,11,3,1,9,2892,4.222408875080953,4.254841083029232,4.899088394578086,2.808063445924438,0
1,5,5,9,1,13,2751,2.1986747353659633,1.8684129178795614,4.605042910676396,1.0126553747398446,1
4,3,10,10,0,12,1673,4.84840841666011,3.168108278665519,8.616512361805622,3.1105840052638376,0
3,1,4,5,0,2,2151,3.142538002350298,4.872835363451622,9.141023481687453,0.2271316861375614,0
5,3,4,10,1,13,3361,3.473163195019152,1.5914097514495351,10.798740836776194,0.4307130142671891,1
4,3,11,10,1,10,1331,3.722689492902948,4.7635050699788355,6.340120162728248,10.978293671049116,0
5,2,6,9,0,1,2173,3.666926119430359,1.7315722122746746,5.33976392440034,4.22419899002254,0
1,2,9,2,0,1,3039,3.0438829721802483,3.2697728320929182,7.032046665425596,4.929708012116167,0
5,2,7,1,1,6,2477,2.715057164458734,2.5080308478349784,6.8286009890582005,0.2204598544572529,0
5,2,5,5,0,11,1035,1.2151278567095116,4.859714406007304,5.059751632142838,3.246261362062159,0
2,5,4,10,1,9,2708,1.088343381204719,2.0941681160077477,9.378261220105216,9.656711804897173,1
2,4,5,4,0,1,2443,2.4318447781310586,2.5986320083430146,8.069535525835008,7.38589151600063,0
2,1,9,9,1,10,3253,2.3346435625347706,4.931440471421682,9.76898204891813,9.045367213036984,0
5,3,7,4,1,3,3686,2.550780619356027,3.1458815647538927,6.821528961357878,5.366564889525421,0
3,5,9,9,0,1,3895,1.55347280355276,3.010520462485014,6.605617692621618,3.71675066101596,1
5,1,7,4,1,5,2379,3.9526730821473746,2.031113952815965,7.780606824350845,5.793721119940444,0
3,5,8,9,1,7,1439,4.427857659104956,3.805454241241766,11.019258763161176,3.876852820869014,1
3,5,7,11,1,9,3776,4.75485854149614,1.0574918071111106,4.322250453871843,10.067653160088817,1
2,3,11,4,0,3,2119,2.9694492140785034,1.1980505188091741,10.438662538371776,3.5720845871141487,0
4,4,6,2,0,14,3988,3.8034627965017145,3.397434348543211,6.951900901262052,7.917163685437005,0
1,2,9,6,0,4,1163,4.4222044937434895,2.3666982952738165,10.83695220630782,1.643786667714334,0
2,4,4,5,1,3,1147,2.6731644443739437,4.813265488803842,10.417624070686852,8.242397924818919,1
2,3,11,3,0,2,3341,2.2376511794817775,4.612762762891142,6.790089979168707,10.959596539200405,0
4,3,8,1,1,4,1194,4.746898223413961,3.854825034706829,9.551012282572927,7.3029978556789,0
1,3,6,11,1,13,1662,3.0627062043082924,4.272582324511205,5.277062054187521,6.7182645604137265,1
5,1,5,8,0,8,1479,2.989015546363512,3.6693273986707733,11.170252417310305,11.533419216259682,0
5,4,11,0,0,7,1122,1.713664386253983,1.5023284108406427,7.235928515615275,7.528758663790157,0
2,4,9,10,1,7,2423,1.432620058293427,4.062173478756811,7.6450049228416015,3.114605199276991,0
1,5,10,3,1,7,3746,4.368427449934046,1.8407678748753855,9.646072408295879,3.508692286172885,0
2,5,10,0,0,11,1964,3.4565327047500722,2.293771420400787,10.566721893638807,8.463679710431126,0
