mood,stress,sleep,work_hours,had_meeting_today,meeting_count_last_7d,screen_time_last_7d,mean_mood_last_7d,mean_stress_last_7d,mean_sleep_last_7d,mean_work_hours_last_7d,burnout_level
3,10,8,4,1,8,864,7.847973799043587,8.035560901042835,4.287051336311937,8.046486078073091,1
6,9,1,12,1,14,1268,1.3846564545575624,2.8337993726494934,5.81872001960321,3.8202242656321306,2
7,7,5,7,0,13,3358,8.781871191424711,3.345954893496429,8.095595778504213,4.574759433298521,1
6,1,4,7,0,4,1378,2.0679455302708494,1.8327569893004723,8.362937514895735,11.88855070347726,0
6,8,5,4,0,9,784,2.546888609223318,4.59489051127769,9.621208681440834,2.9714050460966224,1
6,3,8,11,0,3,475,5.2887382374901355,4.770363015436771,8.418411873305871,6.077476524438168,0
3,8,10,8,1,6,82,7.6409237365186815,5.631056113134686,6.083572930456839,10.132828118286387,1
6,5,4,0,1,14,1133,2.2510198467916993,7.380678404113997,2.616912692531614,2.8706785639902956,0
8,1,4,3,1,5,2237,4.960639675598486,9.154908358123832,1.8978720193255816,4.982565080211968,0
2,7,3,2,0,3,799,5.345661469690943,2.2396068899902777,1.4906070091977328,7.38109544843986,1
5,5,7,1,1,12,935,2.9105707750173218,1.4891328851379135,6.998732486068453,5.77425781770123,0
1,6,3,7,0,12,3980,2.0400253901256855,1.1667811023489996,8.267826298581937,5.514027198843809,1
1,6,3,6,0,14,2298,8.527788306870756,2.2925924026193463,5.578155556156711,4.350116775865484,1
5,8,10,8,0,9,3795,5.52219084786489,6.921545372034633,1.4924275735027595,7.0397559332991015,1
3,9,5,1,0,1,2338,1.1294311238573767,7.54729370196847,5.819235171322044,7.492472375083324,1
4,2,5,3,0,0,1668,8.226831711781934,8.0785514217531,9.421743353720954,7.839474490816351,0
3,9,6,5,1,3,3272,9.827144248731264,3.193373907139084,6.378518718392144,0.8444172948723518,1
1,10,8,10,1,3,3868,6.453335758728226,3.753053319353679,8.284847396165333,7.572410108544586,1
1,9,10,2,0,12,325,5.533375483756637,5.348211810089495,8.201373835525755,11.438846145374793,0
5,10,6,7,1,0,1534,8.905742767404655,1.5686478717420385,9.389161898025876,6.491834826337004,1
6,10,1,2,0,5,3480,9.572651107161388,6.500273708901215,7.93205889084886,8.583204990110932,1
3,7,8,11,0,3,3678,7.790832243122145,9.85361530308182,7.729304626117806,6.680787693110613,1
9,1,8,12,0,0,3861,5.009076367608591,4.247256802402023,3.106923984735765,10.256887423103745,0
5,7,9,12,1,0,1985,6.329992593982964,7.775627275822456,1.5393263978897331,11.154997135170827,1
8,10,9,1,0,14,1964,7.308418285161993,5.500305240126472,5.658395185484269,2.2106387915563115,1
1,5,2,12,0,12,836,2.7484621390162127,2.1503065992434447,2.119907871520797,5.242320438685519,1
5,6,2,12,1,0,507,5.024809289947942,6.240137039223277,9.659762886501921,4.708585211192656,1
3,10,3,2,1,7,2778,8.468391382455565,3.698868415996585,3.6093228636972574,4.862581479591344,1
1,7,1,10,1,9,3672,6.892528136485987,1.309628876081124,8.676497830458638,1.5062901747345108,1
4,5,4,5,0,7,2119,4.700836604906687,6.714367571059694,4.488621626822134,9.76338871176863,1
5,7,4,1,0,1,1270,6.970262806132133,8.73039114392255,3.908748248716397,0.429194916179223,1
7,9,9,7,1,10,640,2.064001708652139,4.102927902098868,9.416427151389591,6.338719292725883,1
1,3,9,0,0,12,3795,4.613478495083887,4.512659924914934,4.269903148776016,7.942540656536295,0
3,8,9,6,1,6,2987,8.138156841667508,9.019195146704904,4.512591177968228,2.4896332567065262,1
2,2,10,1,1,13,1878,2.984579084229832,8.322479320306204,1.9548260165161824,10.870202305185547,0
9,7,7,9,0,7,607,2.6736535680167592,7.434575411965994,7.0340199875425835,10.062590484297516,1
10,2,2,11,0,7,3658,9.557367939247882,3.239173573778331,3.5995547302976214,5.653004753807103,1
6,4,10,5,1,10,1958,2.8890786662760766,9.1919498946998,6.270437510555565,4.933787188081665,0
10,7,5,11,1,9,565,3.3482672168515126,2.389741817852917,6.322165336478886,2.8388151025332005,1
3,3,4,1,1,14,1367,9.726543450139042,6.640934674754996,7.4727972603619035,8.759918695739564,0
8,2,8,1,1,10,3996,7.612377132385231,1.2592106249186683,7.707173375551971,1.5809255955835697,0
8,10,2,9,0,12,2101,7.296368797211754,6.793478256924512,5.6300719096138545,8.162853046125397,2
2,7,6,12,1,6,1753,8.676337454691232,3.4942991668602383,3.978927528430627,10.109483833420963,1
6,1,5,7,1,4,2575,2.0424077401311482,5.04709279465348,8.537058053512606,2.7416589110042846,0
7,8,2,11,1,0,2658,7.353606129220065,4.107380968513478,3.7887908446763623,10.397128834785075,2
2,3,10,1,0,11,3603,5.53319748395415,2.554810806215889,5.567581850223983,0.39987839327410146,0
10,2,1,6,0,8,1581,8.462355762557259,6.597827110844866,4.611273248833552,10.953448624638305,1
2,3,8,2,1,12,1986,5.573275467986749,8.937779996265467,8.695705473727193,1.4203467342155762,0
10,5,2,7,0,6,2240,6.582172188420209,9.631758180541631,4.8872667803124585,7.749110135256391,1
1,8,7,6,0,1,3966,5.299679137595824,2.7311172683852356,4.474892699537358,3.0009896269673018,1
8,10,9,7,0,5,2105,5.303430312002597,7.45635496656676,7.208413236078737,10.038628694035365,1
1,7,9,6,1,1,3508,7.911729802556484,6.979054299451141,6.421969988752984,6.147604330985597,0
9,7,8,10,1,14,3182,6.657097605825549,4.090400106171153,1.9652215014626147,1.6228942949580163,1
6,7,10,5,0,0,128,6.699368814484694,1.1718927941835324,5.573519257095669,6.851898855911742,0
7,8,9,12,1,13,1872,5.052542354483732,7.208121225815795,7.619305494999229,4.894591322363798,1
10,1,2,6,1,6,705,5.779985467037748,9.5094537450355,9.928672881322207,7.937373799357214,0
7,4,6,4,0,12,3996,7.711458995843086,6.689081097240862,6.662321505732872,10.582839417161514,0
10,6,4,6,0,1,851,8.433468272007264,4.917634517688707,4.33263759797186,4.912669574201022,1
3,9,4,0,1,12,3397,7.269052619296415,5.726385047004656,3.0353643982190657,3.478568154406316,1
2,2,5,0,0,13,7,9.316656899611148,2.7966592689392575,8.855472107379882,0.17418113433130555,0
9,1,3,8,1,13,2076,8.382916793324808,7.754897473783638,8.331086909021526,6.898068454318499,0
8,10,1,4,1,1,1135,6.056774108285666,7.717778470088641,3.1053053870144636,4.827297209177202,2
10,2,8,12,0,12,2994,7.042654653793631,2.3096557034868246,2.805688811319161,4.495790628177945,0
7,7,5,4,1,10,3744,9.336774492290765,8.901805442496933,7.43623099130058,2.1952238554105503,1
9,3,3,2,1,4,2178,6.572512398187525,3.4227076552597473,3.834568557268835,5.160664142295292,0
4,10,10,4,0,13,2235,8.423262531818477,9.840304548429534,3.75758918525762,11.81330344300042,1
4,2,7,2,0,4,1698,7.199294532309883,4.446127126335212,2.370612223608897,3.573049844066932,0
1,7,7,8,0,6,2756,5.9674272495441985,2.6009565286104968,3.3757796773884694,7.1964529608972025,1
8,2,1,8,1,0,1498,3.176543758738178,4.16548100211087,4.847568018333846,9.317842575788001,1
3,3,9,5,0,7,3435,4.833977675215853,4.961622958274738,7.59554503545174,8.98989387811838,0
7,7,2,0,0,2,3275,9.70968542350344,1.6237699573446536,4.026772849723748,3.945291449911089,1
2,4,5,6,0,3,2259,6.9198884494534,6.203965431009605,3.9574390553185843,7.330321002202204,0
2,1,5,6,0,14,1644,6.079558423050907,6.378691958820103,3.5642192729719224,10.455176223241887,0
7,5,8,9,1,8,275,9.396609629754046,7.6503740981452495,5.304553007599387,0.18536913279693534,1
6,9,8,9,1,3,3144,6.2786060293370385,1.2625290306166896,2.6257302814718377,5.228812282119692,1
3,8,7,3,0,9,1702,5.7347426657566265,5.871143929904472,5.37067660628913,2.6912810189028633,1
9,9,7,7,1,11,1795,7.833797696351847,1.4761668994359796,7.3375800057522085,4.663587484786067,1
10,10,6,5,0,14,242,7.4139905708789,7.310297979699881,1.2681145362935995,4.9918752957029,1
6,9,6,3,0,4,3858,2.7384400756758946,1.5015518713088603,1.088014422751857,8.960051577439643,1
10,7,9,3,1,6,3173,5.241774471167091,9.205550635074694,1.676106191390583,1.1258624687453178,0
10,4,6,1,1,3,3034,5.252638985376267,7.318743101960469,5.820940555553009,6.151006837590126,0
6,5,2,1,0,13,2732,4.4040206371901025,5.566507885766414,8.69009574866863,6.770337501584944,1
1,1,2,11,0,0,170,5.655641339370278,4.9735353095305745,1.0439601941822674,5.929891242621652,1
4,1,5,3,1,8,652,4.7179665795442975,2.1760536737193616,9.42995174126213,8.78247903675264,0
10,3,4,4,0,3,1932,2.7941094052406483,3.6189945060819677,1.9565066041348222,4.605495070882169,0
6,8,2,7,1,8,2235,4.71129838547213,8.820631945188065,8.577851752524037,11.339604763680914,1
6,2,3,5,0,5,3512,1.6504925281585894,9.140075304062446,5.345692884846521,5.781641310467297,0
5,4,7,3,0,14,1109,6.182072764969704,1.0067293753347797,6.934216485509595,6.854566915377571,0
1,2,8,12,1,0,1499,8.682890940470006,6.347227523297962,5.596146860024642,9.906369880160993,0
8,5,6,10,1,11,2099,7.527583759190997,7.473705481226022,5.293434026614191,3.3028332711734696,1
5,9,5,6,1,2,2158,4.243546360487001,6.568722842118457,8.514094855279524,0.9024243451536296,1
5,1,1,7,1,10,1972,1.7836408501957737,1.735117883797186,7.802977416110347,8.49340774034979,0
7,5,8,1,1,1,2924,2.819344593027437,2.95952408919012,5.350620128707037,5.796142266580544,0
4,9,3,11,1,8,3925,5.909413064453521,3.2530624064324742,2.0047233645645544,10.758051011507938,2
6,1,6,6,1,14,1066,2.8635137504472956,8.485521681745807,2.038626633829673,11.792160584669208,0
4,9,3,1,0,11,2258,5.895758001564707,5.168794926780285,8.21385514647168,4.78931220689675,1
3,8,7,1,0,0,2035,3.0843912228750905,5.381453907471132,5.764515592127801,4.98526819511593,0
7,4,7,7,0,12,3271,8.640314825284655,9.414037418990578,5.334302261974264,4.895551226468717,0
8,10,9,1,1,13,3881,4.575443255564137,6.733772999692439,7.125101572246436,3.8946493167711136,1
4,5,5,10,1,8,857,3.2099556335004196,9.088009313973975,8.729574250728342,9.38024517319677,1
2,5,8,8,1,8,3823,8.310935622223553,5.108579698073797,6.659858299719747,9.107949149888732,0
10,6,10,11,0,7,2674,4.085550683249057,2.3449263266646483,7.865631121118311,5.743738446606298,0
3,7,10,0,1,7,1049,2.0033891905490373,9.369420346666772,7.887434717052613,0.535934596546785,0
1,8,8,8,1,10,3990,6.133685422632775,5.128346041007844,4.206353039136632,3.714711618156881,1
8,8,1,0,0,13,298,6.234077839941898,2.634682796909397,3.4667487607689615,3.5076365586580502,1
3,2,5,9,1,11,3148,7.432261077121607,3.7215616627353003,8.210476604576428,9.7330469544031,0
10,9,3,12,0,0,923,3.16197489887547,1.45722330720048,4.394609126058191,1.0509068809940967,2
7,7,1,9,0,10,136,4.993942051830206,5.2147053231074665,9.130024058704347,9.66810454851245,1
10,4,4,1,1,7,1043,3.541311271383906,8.67815354719213,1.6272162705710767,8.030203826389716,0
5,4,8,5,1,9,2487,1.728583625041193,9.402224104060204,1.5239576086780569,8.78929750956539,0
10,8,3,5,1,13,210,8.889524443143024,9.393419867532794,9.343037440912674,5.186558251020282,1
5,4,10,0,0,2,2799,7.5598282403950705,2.127070230658721,6.8360942276329135,8.156709552021098,0
7,6,2,6,0,10,1574,3.713167535129206,4.438484942599513,4.4163942080349905,7.30834733648299,1
9,5,9,7,0,6,2482,6.394356935847877,1.2540588368563572,7.795543733345645,9.227762342743553,0
5,3,10,1,1,10,779,2.811374093210252,8.696488104743256,7.050941289942771,5.361238013619026,0
1,10,5,7,1,14,1230,9.012129596161937,4.228801858191464,5.780809421376366,5.673907498755629,1
10,2,7,8,1,0,2486,2.034157090257193,6.680053251030113,1.8898600839638622,7.722914672877842,0
10,9,2,5,1,0,1802,1.034534309570208,7.434085942695598,8.309616285634764,1.2969299239966596,1
1,10,9,4,0,9,2713,5.51807377965264,4.868602027688398,8.794208716125622,5.234933380371808,1
2,9,9,11,0,12,1065,6.248150411075824,3.757981028952187,2.549518196973842,11.663410143117666,1
6,1,4,8,0,4,410,6.210687882662239,9.659916191043502,8.654604867793601,0.4506278407205473,0
9,10,4,12,0,4,3594,1.4906073469404366,9.680394025214689,8.90062579914908,3.7920566743967257,2
8,3,6,11,1,7,2853,3.826394262265892,3.6049273122701972,5.944857510596644,3.769317829072449,0
5,8,10,10,1,6,2657,5.492790521571987,5.316625870700123,6.905611326004183,7.601569430829271,1
1,6,10,8,1,7,426,2.949212670645168,9.755597427940202,4.4401358801304225,1.2696043130896788,0
7,5,10,0,0,5,3346,8.853632969373066,1.043815668899529,3.536124827583394,7.542528370546334,0
5,5,6,10,0,5,1471,1.7839836051529063,4.714104235412343,7.497848322564803,1.140482887819433,1
6,6,1,2,1,1,2949,5.3864599750483855,1.9041179471287157,8.756876341142274,1.1394437690199721,1
7,7,9,8,1,5,941,7.222744517618368,5.582421690063423,6.886697976601728,8.738200286261787,1
3,1,2,10,0,4,1907,3.355759901210342,1.2220295908643843,5.604315495818943,3.889622085993556,0
10,9,5,1,1,12,741,6.618166632977664,4.662085882515651,2.430322901597544,11.729075372564974,1
3,3,9,11,0,2,1392,8.46446635128137,2.986291673068016,1.4811284134433635,0.44823523722665914,0
5,4,4,3,0,5,1243,2.713032775855428,5.799775262128668,5.011226112220718,5.3412799646159295,0
6,10,3,3,0,7,1600,9.254985326423766,9.963942841906297,1.4441460732767915,1.3576312520882836,1
9,1,7,1,1,8,3938,5.9820267939612215,8.204824946140729,6.124011687165026,4.216547601097304,0
5,10,6,2,1,0,1255,3.6930880387095453,8.610778824619793,4.444562721859942,11.978669407308606,1
1,3,8,12,0,2,327,4.877724478440436,6.717384886231728,7.814702077137725,10.666110140862381,0
4,2,3,2,1,2,1466,3.8097269540774916,1.374038634450327,3.750836471525651,0.5798929062647629,0
5,2,5,0,0,10,2099,7.526000439399845,2.861179084397297,6.336844308706889,6.759070125908201,0
10,1,10,5,0,7,3957,8.166705970736189,9.325581008023494,5.839151695795905,7.773867657893229,0
10,8,4,7,0,0,1966,8.49643653086795,4.2950180613587605,1.0424118297001703,2.514415487401508,1
5,3,4,11,0,4,375,9.87191424627167,1.9327305383271602,1.651504584378793,1.741266880757403,1
7,3,4,2,1,2,262,8.121558632470151,7.3216482927958175,3.613313912374185,10.85257361598628,0
4,6,10,4,0,1,266,6.412456636197071,3.6951195154082916,8.940115729186886,11.62579729780052,0
1,8,8,0,0,14,2406,4.052982685526054,3.4197122161375453,2.323134594098007,11.902714287835702,0
5,9,6,9,1,7,3388,5.901359038396745,9.981797100024343,7.398048974144874,9.477141284815614,1
7,9,3,6,0,2,3395,1.3696135551136488,8.723250325239889,9.760299095370586,7.962024832863086,1
10,4,10,9,0,6,1944,7.703425679769218,4.67144036531057,8.115107974220397,4.148763026315975,0
10,5,5,12,1,11,3979,5.013599905828916,9.822350870348492,3.1865082551833956,2.0567797478970293,1
6,2,6,0,1,10,3737,1.1802090675896886,6.851019010772923,9.175287343717734,0.9477671923947804,0
5,9,5,11,1,0,1893,1.5625624735936974,7.678202066917843,1.8379644085755107,8.319569622617903,2
4,8,6,10,0,5,1901,4.48719817439581,1.2836173877399042,5.2132774768366215,9.4166809821523,1
2,3,8,8,1,2,2699,6.2507936711659156,2.094447334132514,8.987877169537724,9.91744382945976,0
4,9,7,7,1,7,3634,5.1778355405691405,6.697766138466146,6.771391383311828,10.965180039645583,1
10,3,5,6,0,5,1652,6.572838855629394,9.091215843845355,4.72280108254929,10.559154763660484,0
10,9,10,9,0,11,1444,5.322648329122202,6.613693534788361,3.635315800634519,11.996895267097111,1
3,2,6,6,0,1,45,6.95533460933212,2.206224048870926,4.37589464786515,2.9287681316070153,0
10,10,4,4,0,5,3892,2.972134582037208,2.041840416216922,5.5804760290835755,9.159691382546526,1
1,9,9,4,0,6,599,2.0155886846525926,8.597673062416735,3.8713953688552665,7.037514148497571,1
8,8,4,10,1,4,719,6.367905591630939,2.253721048371229,9.720710758740697,3.1349415894429886,1
5,9,1,12,1,2,1912,5.362205652426767,5.682087644536229,9.397698877595307,11.782863867443314,2
4,5,7,4,1,3,1292,1.2418088864044177,1.3340198796607203,8.836043213928885,10.774777257291026,0
8,2,7,0,0,3,600,4.424336969437323,1.7260279065205963,4.796468519703881,1.5421880213293973,0
7,8,4,7,0,5,380,1.9551302694189594,7.051134408785783,7.22171592401706,0.31390010788103817,1
2,6,3,11,0,9,117,5.782211485774257,7.20263269384765,9.125463763323681,8.259969147992123,1
1,8,8,10,1,0,3637,4.561999116943877,4.073224659475981,8.653865389110353,7.2495675462784215,1
4,5,5,0,1,10,2163,6.5183671999271615,2.9404878871874027,4.7289431261818695,11.229787489333752,0
8,10,10,3,0,3,3701,8.250419968932144,8.323392436815771,2.0114744439003465,2.808063445924438,1
2,2,7,8,1,9,259,3.697018154573417,2.9539290652290133,1.6806732745109452,1.0126553747398446,0
3,6,4,8,0,12,1098,9.658918937485247,5.878243626997417,6.1935764070313235,3.1105840052638376,1
1,5,4,4,1,3,1503,5.8207105052881705,9.71387956776615,6.783651416898385,0.2271316861375614,1
1,5,8,3,1,9,2352,6.5646171887930915,2.3306719407614542,8.648583441373216,0.4307130142671891,0
3,1,8,2,1,0,2054,7.126051359031633,9.46788640745238,3.6326351830692793,10.978293671049116,0
5,2,2,2,0,8,365,7.0005837687183075,2.6460374776180178,2.5072344149503825,4.22419899002254,0
3,8,2,11,1,3,1657,5.598736687405559,6.106988872209066,4.411052498603795,4.929708012116167,2
1,3,3,4,1,6,2570,4.858878620032152,4.393069407628701,4.182176112690476,0.2204598544572529,0
1,10,3,9,0,11,3419,1.484037677596401,9.684357413516434,2.1922205861606927,3.246261362062159,2
8,3,1,0,1,13,1461,1.1987726077106178,3.461878261017432,7.050543872618369,9.656711804897173,0
10,8,3,4,0,2,2024,4.221650750794882,4.5969220187717825,5.578227466564384,7.38589151600063,1
2,8,6,5,0,9,3286,4.002948015703234,9.845741060698785,7.490104805032897,9.045367213036984,1
3,2,8,6,0,11,2476,4.489256393551061,5.8282335206962586,4.174220081527612,5.366564889525421,0
2,8,10,11,0,2,790,2.24531380799371,5.523671040591282,3.9313199041993205,3.71675066101596,1
3,1,6,8,0,13,3569,7.643514434831593,3.3200063938359214,5.253182677394701,5.793721119940444,0
7,6,5,2,1,7,3611,8.71267973298615,7.312272042793973,8.896666108556323,3.876852820869014,1
1,8,4,1,0,7,746,9.448431718366315,1.129356565999999,1.362531760605823,10.067653160088817,1
10,3,3,2,0,10,2414,5.431260731676632,1.4456136673206417,8.243495355668248,3.5720845871141487,0
8,8,4,11,0,11,312,7.307791292128858,6.394227284222224,4.320888513919808,7.917163685437005,1
10,1,7,8,0,0,537,8.699960110922852,4.075071164366087,8.6915712320963,1.643786667714334,0
10,9,1,11,1,9,920,4.764619999841374,9.579847349808645,8.219827079522709,8.242397924818919,2
10,9,7,6,0,1,1077,3.784715153833999,9.12871621650507,4.138851226564795,10.959596539200405,1
2,5,1,8,1,7,3612,9.430521002681411,7.423356328090365,7.244888817894544,7.3029978556789,1
3,10,2,12,0,0,1490,5.641088959693658,8.363310230150212,2.436694810960961,6.7182645604137265,2
9,4,4,1,1,14,2912,5.475284979317902,7.00598664700924,9.066533969474092,11.533419216259682,0
7,6,1,4,0,11,3235,2.605744869071462,2.1302389243914464,4.640419580067185,7.528758663790157,1
4,7,9,12,0,7,2829,1.9733951311602107,7.889890327202824,5.100630538196802,3.114605199276991,1
10,5,6,3,1,7,2381,8.578961762351604,2.8917277184696175,7.351831459332864,3.508692286172885,0
5,10,1,1,0,1,3618,6.527198585687662,3.910985695901771,8.387562130343658,8.463679710431126,1
2,9,1,8,1,3,797,3.9324212561750382,8.373107908921781,3.1270846899538864,8.825239126706236,2
8,3,6,8,0,5,347,2.725625956512398,5.828730475541034,6.952151258892959,3.6419547814681823,0
4,7,4,5,1,11,272,5.999475521526683,8.739466427650683,4.527982395002336,4.144127735115962,1
9,10,4,10,0,10,3010,6.2552736033502185,2.917317878589378,4.318326316035652,11.892678104869045,2
5,10,6,5,0,8,719,2.8629424112055233,6.470005947461985,7.210232415465892,1.2234305949633293,1
9,5,7,7,1,14,1773,8.662651731023265,1.7541187529343545,4.484649467403409,4.855740341281192,0
4,7,9,5,0,7,3485,1.7583792954026598,6.787548941860267,4.114976501479669,0.7493703743700895,0
10,2,10,0,0,11,2547,4.204837766497795,7.862806339979812,8.522995673136183,9.852940343978892,0
5,4,5,3,0,14,3164,7.123459723862699,6.264378045808495,1.9114851144790572,1.108150067345187,0
9,2,9,12,0,7,684,3.467083274372806,3.3960835134892924,7.083033605471896,8.088088277552533,0
8,7,4,6,0,6,2126,8.449076753031447,1.2820840197298005,3.2385285441156215,0.6778010880417846,1
3,2,10,12,0,13,621,7.658810439403632,2.075039955678572,1.1394841764357126,8.074260453716294,0
1,1,2,12,1,12,2039,8.101205600933207,6.600726811666236,2.500878419854228,10.11644336313244,1
3,9,3,1,1,8,3288,2.0719588228904464,9.409781951582623,6.459953767982809,4.785858323088688,1
4,1,1,8,1,14,946,2.264924151959886,2.8588096357480577,7.382144723373436,6.265517921186122,0
2,8,6,7,0,1,2405,3.5782636397012526,7.615235341945889,1.1895200520068805,4.818500856063389,1
1,2,6,7,1,2,2665,5.66269448677805,8.798059569241374,1.3278289897154814,3.605865103591667,0
7,8,1,6,0,9,506,7.732144690294621,5.6879396060276,9.122879033586578,9.639160807525538,1
8,3,3,3,0,7,1582,8.52877801684813,7.02339216259292,1.6597523630234785,3.264030884771876,0
7,6,5,1,0,13,3252,7.3390178436146245,8.335137850085333,9.047639427549141,8.675321092673364,0
5,3,3,2,0,5,2623,9.357371933775745,3.346076419665342,3.053493223758152,2.474364951062427,0
1,7,10,11,1,9,3317,7.6486915865433724,3.6720610684123867,7.660160201423915,2.998245552939955,1
7,10,3,5,0,8,243,3.7564109830415324,1.0056476496561055,3.7875992405141083,4.037533950926547,1
7,9,10,11,1,9,505,3.3857315590471533,9.667847178080223,8.728768230482654,7.069876528725459,1
9,2,3,11,0,3,421,7.265732052709809,9.257904051367102,7.304093788819221,5.4530678299144935,1
3,5,5,4,1,7,3391,2.7358351182065284,7.881114373834873,4.616321127415256,8.941737717933844,1
9,6,5,11,1,9,3158,1.834433297292429,1.711684188789833,1.686722087566716,2.5628076040343077,1
1,4,4,7,1,2,2264,5.790005873705745,5.027526007295573,7.594301654837263,0.1280674541860094,1
1,4,1,5,1,2,3561,8.394774128010598,1.9170257857439754,6.551962803686634,9.31868966142264,1
4,4,5,5,1,7,3590,1.9124185822287718,1.1432824053651873,1.0262054605040987,9.85979200656087,0
9,2,10,0,1,4,3349,8.127021914161563,6.545646686913376,1.0847787037520078,0.7137619573006746,0
6,4,5,3,0,2,1872,8.304148039163934,9.647464753721696,8.279136758734246,7.3308902659007575,0
3,1,4,4,1,9,3793,5.340466000733892,9.12581221088935,3.3345976492166844,4.538481406476935,0
1,6,6,11,0,10,3056,1.5157927900943813,7.27079333441864,6.725203009552591,9.5267478623342,1
4,1,10,10,1,0,1192,2.571308661224678,1.8697652574838428,5.0879297778872274,10.492974650357741,0
9,10,4,2,0,14,329,7.366836476457391,3.4674763390507013,8.770870130695904,10.212045201566989,1
3,6,7,12,1,2,649,7.406001504918545,3.8805105419676185,9.252650017922397,9.326450968210226,1
9,1,7,8,1,11,1464,9.085197476508988,7.8683505197100505,9.971269414109686,3.2286267449059554,0
7,6,2,0,0,8,390,6.244175318991245,8.220242613116026,2.3831572222652215,9.7426757228198,1
4,10,3,5,1,4,1519,2.1169663094239963,4.465955106909284,8.766676418279278,6.401741710875513,1
3,8,1,5,1,11,380,2.092734149544749,4.760955969558487,3.394192390559216,0.6330793779850898,1
10,2,8,9,1,9,3377,7.4901912162114135,1.400581353485542,6.31734287405957,5.4832661987789875,0
5,2,9,4,0,14,741,2.6540619859711105,3.602230465768849,5.551955504822898,11.30589500435992,0
5,4,4,11,1,1,2010,3.955469496549448,5.06156659459876,1.1618931841514888,10.654312196826632,1
3,3,6,4,0,6,819,5.384908062297225,2.0528474174673184,9.394941519154854,1.2271713719653925,0
9,4,9,9,1,14,672,1.2228838981853607,5.079407146795192,1.704943496342966,8.929520228572443,0
4,7,6,12,1,1,2560,3.2393712431793866,8.678582310320204,7.193970274669622,9.669514391498817,1
5,1,9,4,0,3,1771,4.671006476565521,6.23188917752548,8.06506152587436,3.2566582588411777,0
4,6,4,5,1,11,2996,3.516726866438856,1.710368695345711,8.157590641429158,5.659302848893107,1
5,3,8,7,1,6,1211,2.2273329472080925,2.725041869472469,2.219450670359603,8.531855297564196,0
7,10,9,1,0,3,929,7.552110320165776,5.270899151427006,5.028129554571749,5.268497865853774,1
9,7,4,5,1,6,1539,8.318328896511865,4.253384348396309,8.46485983390582,1.3535630263989233,1
7,10,5,0,0,6,912,3.3173107852935235,4.228543175914889,3.724112893408792,8.470589336180659,1
5,2,8,3,0,0,643,7.96977545145673,5.763407033292312,5.209738078371972,10.939664276823642,0
10,2,10,9,0,5,426,4.469982079611825,6.259563294305117,3.455145034298612,7.829816740873891,0
10,4,6,2,1,8,501,5.560172117686025,8.17175413248572,5.171962760967918,9.285608982828407,0
7,1,7,8,0,1,729,8.704009674038375,4.068699071162362,8.99054130333592,4.300350427893942,0
10,3,3,2,0,13,1283,7.749583136221671,8.24919654736528,5.096118079294925,2.198378941519618,0
5,9,7,5,1,2,3584,8.246051661845598,4.047501062013692,6.003208153668883,7.71328393941951,1
3,7,8,0,0,9,2118,2.2316064992772113,1.4988969004711046,4.635786549727752,3.9332544700946266,0
7,7,10,11,1,4,2525,1.6274748325035653,5.9876888590431205,5.14105464882993,10.320882227877513,1
2,4,6,5,1,8,3249,9.040642561791884,6.291120924053331,1.1365677914177952,1.471536599736079,0
9,2,10,3,1,3,456,4.490508426139849,9.410862210596742,3.5537095896441038,5.201564396797485,0
10,4,9,7,1,0,2236,3.5909171026271274,7.53455193456227,4.929235495676419,4.76073120562063,0
10,6,6,12,0,3,290,7.522266288356421,9.259953872449955,6.70417278393456,11.256646242647156,1
1,3,9,10,0,5,3591,8.527740369218709,9.175124892187085,5.050467374985029,1.8376176072528465,0
6,1,4,8,0,4,3836,8.76240659708471,6.441166992324179,4.040353389894076,0.11816190014413142,0
7,8,8,3,0,13,919,3.8439742701270463,5.749858588028028,4.492888618097415,2.857022553685411,0
8,5,4,9,0,12,2339,8.669911520815067,6.016968704472399,3.180639962804199,9.843322317223855,1
10,5,2,11,1,0,1969,1.3684054993691084,9.80497726909523,9.320448544966476,2.5118617925642046,1
9,4,10,9,0,3,755,1.4469534231374699,7.95850922572263,5.695689032118231,2.8905367644657924,0
2,6,9,5,0,5,1658,6.61167275656739,1.9563931431315624,1.1206850848491081,1.5587856544417296,0
10,3,5,0,0,12,1834,1.5679573220399161,8.005855661032598,1.1750163257759194,8.585234439318485,0
2,9,4,3,1,14,1306,3.9214825165914537,2.534842440084033,9.756654714568374,0.8300902860650061,1
5,5,2,6,1,9,1567,7.054803876222316,5.026154941050631,2.993058022359205,3.9744996279422593,1
5,3,1,11,0,9,1869,4.0354020644880375,2.8941370495888084,8.250474599328832,3.3899847194515744,1
6,1,7,0,1,13,376,2.616398032960863,7.206247589799068,1.5244777140451702,6.661916757481858,0
3,10,6,7,0,3,3729,3.5321555966845746,8.89578762573732,9.290464630250941,8.764995180236827,1
8,6,2,11,0,14,1179,5.118177990253886,3.6132569683001288,8.869753033000105,6.394517216360969,1
1,2,8,9,1,13,507,5.278472698199342,1.7380966708736887,6.1398384619106325,11.172311915700812,0
6,3,4,11,1,8,1436,8.047002082124818,3.6864378826746695,1.080987915549302,11.417311666647983,1
4,1,8,10,0,4,2575,7.751379064883613,7.051256721389749,3.320297866210038,4.337583941982185,0
